event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,false,1,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,88,false,542F36MP09,false,ON TIME,21724000,88,53305,true,DOWN,DOWN,DEPARTURE,53303,H
DEPARTURE,,,2023-09-09 15:13:00,0,,,true,4,87801,2023-09-09 15:13:00,false,AUTOMATIC,, 1,88,false,881F37MM09,false,ON TIME,24746000,88,87801,true,UP,UP,DEPARTURE,87701,F
DEPARTURE,,,2023-09-09 15:11:00,2,,,true,5,87903,2023-09-09 15:13:00,false,AUTOMATIC,,,88,false,879T36MO09,false,LATE,22721000,88,87903,true,UP,UP,DEPARTURE,87901,Q
DEPARTURE,,,2023-09-09 15:01:00,12,,,true,4,87927,2023-09-09 15:13:00,false,AUTOMATIC,,,88,false,871F34MO09,false,LATE,24746000,88,87927,true,DOWN,DOWN,DEPARTURE,87966,M
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,1,,,false,,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,30,false,529A40MQ09,false,LATE,22215003,30,52049,true,DOWN,DOWN,DEPARTURE,87660,
DEPARTURE,,,2023-09-09 15:14:00,1,,,true,3,88413,2023-09-09 15:13:00,false,AUTOMATIC,, 1,80,false,892K70MO09,false,EARLY,24604004,80,88413,true,UP,UP,DEPARTURE,87604,
DEPARTURE,,,2023-09-09 15:13:00,0,,,false,3,00000,2023-09-09 15:13:00,false,AUTOMATIC,,,65,false,721H68MN09,false,ON TIME,22108001,65,42015,true,DOWN,DOWN,DEPARTURE,42012,F
DEPARTURE,2023-09-09 15:09:00,,2023-09-09 15:09:00,3,,,true,5,87980,2023-09-09 15:12:00,false,AUTOMATIC,, 2,88,false,872N40MQ09,false,LATE,24744000,88,87980,true,DOWN,DOWN,DEPARTURE,88103,H
ARRIVAL,2023-09-09 15:05:00,,2023-09-09 15:05:00,9,,,true,1,88451,2023-09-09 15:14:00,false,AUTOMATIC,LJS, 5,54,false,886V06CN09,false,LATE,55460480,54,88451,true,UP,UP,ARRIVAL,88447,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,2,,,true,3,86901,2023-09-09 15:14:00,false,AUTOMATIC,, 3,84,false,862B37MP09,false,EARLY,24620204,84,86901,true,DOWN,DOWN,ARRIVAL,86909,
DEPARTURE,2023-09-09 15:10:00,,2023-09-09 15:10:00,2,,,true,2,81403,2023-09-09 15:12:00,false,AUTOMATIC,, 2,25,false,812Y37MP09,false,LATE,25466001,25,81403,true,DOWN,DOWN,DEPARTURE,81422,2
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:12:30,2,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,25,false,812Y37MP09,false,LATE,25466001,25,81422,true,DOWN,DOWN,ARRIVAL,81431,2
DEPARTURE,,,2023-09-09 15:13:30,0,,,true,3,73251,2023-09-09 15:13:00,false,AUTOMATIC,,,25,false,732N48MQ09,false,ON TIME,25506005,25,73251,true,DOWN,DOWN,DEPARTURE,73663,M
ARRIVAL,,,,0,,,false,,,2023-09-09 15:14:00,false,AUTOMATIC,,,25,false,732N48MQ09,true,OFF ROUTE,25506005,25,73253,,,,ARRIVAL,,
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:00,1,,,true,5,11012,2023-09-09 15:12:00,false,AUTOMATIC,, 2,65,false,721S62ML09,false,LATE,22112001,65,11012,true,DOWN,DOWN,DEPARTURE,09335,
DEPARTURE,,,2023-09-09 15:10:30,3,,,true,1,73663,2023-09-09 15:13:00,false,AUTOMATIC,, 1,25,false,731C86MQ09,false,LATE,25397003,25,73663,true,DOWN,DOWN,DEPARTURE,73775,M
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:13:00,1,,,true,1,73253,2023-09-09 15:14:00,false,AUTOMATIC,, 3,33,false,509T97MO09,false,LATE,21381001,33,73253,true,DOWN,DOWN,ARRIVAL,73255,
ARRIVAL,2023-09-09 15:11:00,,2023-09-09 15:10:30,4,,,true,1,73663,2023-09-09 15:14:00,false,AUTOMATIC,, 3,33,false,889T94MO09,false,LATE,21381901,33,73663,true,DOWN,DOWN,ARRIVAL,73770,
ARRIVAL,2023-09-09 14:56:00,,2023-09-09 14:56:00,15,,,true,1,76251,2023-09-09 15:11:00,false,MANUAL,,,71,false,321V42ML09,false,LATE,25434000,71,76251,false,,,ARRIVAL,76247,
DEPARTURE,2023-09-09 14:57:00,,2023-09-09 14:57:30,15,,,true,7,76251,2023-09-09 15:12:00,false,MANUAL,,,71,false,321V42ML09,false,LATE,25434000,71,76251,false,,,DEPARTURE,76247,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,true,3,36080,2023-09-09 15:13:00,false,AUTOMATIC,, 1,64,false,352U36MO09,false,ON TIME,12302012,64,36080,true,UP,UP,DEPARTURE,36082,
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:00,2,,,false,3,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,64,false,362S36MP09,false,LATE,12301012,64,36078,true,DOWN,DOWN,DEPARTURE,36076,
DEPARTURE,2023-09-09 15:10:00,,2023-09-09 15:10:30,3,,,false,2,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,64,false,362S35MP09,false,LATE,12301012,64,36069,true,DOWN,DOWN,DEPARTURE,36068,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,false,1,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 1,64,false,402C34MP09,false,ON TIME,22306003,64,38182,true,UP,UP,DEPARTURE,38183,
ARRIVAL,2023-09-09 15:04:00,,2023-09-09 15:04:00,10,,,true,1,78705,2023-09-09 15:14:00,false,AUTOMATIC,, 1,71,false,782A38MP09,false,LATE,25442000,71,78705,true,UP,UP,ARRIVAL,78699,
DEPARTURE,,,2023-09-09 15:12:30,1,,,true,3,72268,2023-09-09 15:13:00,false,AUTOMATIC,,,29,false,701K341P09,false,LATE,22209000,29,72268,true,UP,UP,DEPARTURE,72315,F
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:12:30,2,,,true,1,02007,2023-09-09 15:14:00,false,AUTOMATIC,, 1,60,false,011A20MO09,false,LATE,23547003,60,02007,true,UP,UP,ARRIVAL,02015,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,true,2,73003,2023-09-09 15:13:00,false,AUTOMATIC,,,33,false,733Y03MQ09,false,ON TIME,21383208,33,73003,true,DOWN,DOWN,DEPARTURE,72282,
ARRIVAL,2023-09-09 15:12:00,,2023-09-09 15:12:00,2,,,true,1,07479,2023-09-09 15:14:00,false,AUTOMATIC,, 1,60,false,072L13MQ09,false,LATE,23563015,60,07479,true,DOWN,DOWN,ARRIVAL,07480,
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:12:30,1,,,false,1,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,30,false,522T72MQ09,false,LATE,21235001,30,52735,true,DOWN,DOWN,ARRIVAL,51938,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,1,,,true,,73003,2023-09-09 15:13:00,false,AUTOMATIC,,,33,true,723W88MQ09,false,EARLY,21383208,33,73003,true,UP,UP,DESTINATION,,
DEPARTURE,,,2023-09-09 15:14:30,1,,,true,3,04221,2023-09-09 15:13:00,false,AUTOMATIC,,,60,false,042H53MQ09,false,EARLY,13560015,60,04221,true,DOWN,DOWN,DEPARTURE,04039,S
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:00,2,,,false,1,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,30,false,522D40MP09,false,LATE,21234001,30,51949,true,DOWN,DOWN,DEPARTURE,51948,D
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:13:00,1,,,true,1,05119,2023-09-09 15:14:00,false,AUTOMATIC,, 1,60,false,061R76MP09,false,LATE,23548003,60,05119,true,UP,UP,ARRIVAL,05125,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,0,,,true,1,51531,2023-09-09 15:14:00,false,AUTOMATIC,, 4,79,false,522B40MQ09,false,ON TIME,21936004,79,51531,true,DOWN,DOWN,ARRIVAL,51351,
ARRIVAL,,,2023-09-09 15:12:30,2,,,true,1,70411,2023-09-09 15:14:00,false,AUTOMATIC,,,65,false,721H27MP09,false,LATE,22108001,65,70411,true,,,ARRIVAL,70320,
ARRIVAL,2023-09-09 15:05:00,,2023-09-09 15:05:00,9,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,28,false,361L12ML09,false,LATE,22269000,28,56127,true,UP,UP,ARRIVAL,56508,
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:13:00,1,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 1,23,false,172N18MP09,false,LATE,11810920,23,18071,true,UP,UP,ARRIVAL,18076,
DEPARTURE,,,2023-09-09 15:12:30,1,,,false,3,00000,2023-09-09 15:13:00,false,AUTOMATIC,,,20,false,129M13MM09,false,LATE,21731000,20,31339,true,UP,UP,DEPARTURE,31510,F
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:13:30,1,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 1,20,false,182E781P09,false,LATE,21733000,20,32107,true,UP,UP,ARRIVAL,32109,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,true,1,32000,2023-09-09 15:13:00,false,AUTOMATIC,,13,20,false,361B82MO09,false,ON TIME,11817020,20,32000,true,UP,UP,DEPARTURE,32009,S
DEPARTURE,,,2023-09-09 14:29:30,44,,,true,2,24701,2023-09-09 15:13:00,false,AUTOMATIC,,,27,false,841S45ME09,false,LATE,22180012,27,24701,true,DOWN,DOWN,DEPARTURE,24108,M
DEPARTURE,2023-09-09 15:10:00,,2023-09-09 15:10:00,2,,,false,5,00000,2023-09-09 15:12:00,false,AUTOMATIC,, 1,23,false,171D79MP09,false,LATE,11871821,23,18461,true,UP,UP,DEPARTURE,18464,H
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,1,,,true,2,73770,2023-09-09 15:13:00,false,AUTOMATIC,, 4,33,false,739U95MQ09,false,LATE,21381202,33,73770,true,UP,UP,DEPARTURE,73663,
DEPARTURE,2023-09-09 15:10:00,,2023-09-09 15:10:00,3,,,false,2,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,88,false,872F37MP09,false,LATE,24783000,88,87628,true,DOWN,DOWN,DEPARTURE,87627,S
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,1,,,false,2,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 1,88,false,872B76MQ09,false,LATE,24782000,88,87220,true,DOWN,DOWN,DEPARTURE,87222,S
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:13:30,1,,,true,1,72241,2023-09-09 15:14:00,false,AUTOMATIC,, 2,30,false,872L38MQ09,false,LATE,22204000,30,72241,true,DOWN,DOWN,ARRIVAL,72242,
ARRIVAL,2023-09-09 15:11:00,,2023-09-09 15:10:30,4,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 1,80,false,882D88MP09,false,LATE,24657005,80,88457,true,UP,UP,ARRIVAL,88453,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,1,,,true,2,88424,2023-09-09 15:13:00,false,AUTOMATIC,, 1,80,false,882T43MP09,false,LATE,24650005,80,88424,true,UP,UP,DEPARTURE,88604,U
DEPARTURE,,,2023-09-09 15:11:30,2,,,false,4,00000,2023-09-09 15:13:00,false,MANUAL,,,60,false,021T46MP09,false,LATE,23540003,60,03003,,,,DEPARTURE,03014,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:30,0,,,true,7,71040,2023-09-09 15:13:00,false,AUTOMATIC,,,29,false,722T39MP09,false,ON TIME,22209000,29,71040,true,DOWN,DOWN,DEPARTURE,71011,S
DEPARTURE,,,2023-09-09 15:11:00,2,,,true,7,87114,2023-09-09 15:13:00,false,AUTOMATIC,, 2,84,false,871L45MQ09,false,LATE,24623104,84,87114,true,DOWN,DOWN,DEPARTURE,87106,M
DEPARTURE,2023-09-09 15:06:00,,2023-09-09 15:06:30,6,,,true,2,61009,2023-09-09 15:12:00,false,AUTOMATIC,, 3,28,false,551B58MO09,false,LATE,22154000,28,61009,true,UP,UP,DEPARTURE,61010,F
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:13:00,1,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 1,30,false,879H38MP09,false,LATE,22206000,30,52090,true,UP,UP,ARRIVAL,52088,
DEPARTURE,,,2023-09-09 15:08:30,5,,,false,2,00000,2023-09-09 15:13:00,false,AUTOMATIC,,,28,false,551B58MO09,false,LATE,22154000,28,61010,true,UP,UP,DEPARTURE,61011,F
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:30,0,,,true,2,32568,2023-09-09 15:13:00,false,AUTOMATIC,, 4,65,false,321A61MP09,false,ON TIME,22108001,65,32568,true,UP,UP,DEPARTURE,32581,W
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,true,1,06399,2023-09-09 15:13:00,false,AUTOMATIC,, 8,60,false,072E61MP09,false,ON TIME,13560015,60,06399,true,DOWN,DOWN,DEPARTURE,06365,
DEPARTURE,,,2023-09-09 15:13:30,0,,,true,2,87055,2023-09-09 15:13:00,false,AUTOMATIC,, 1,84,false,861P48MO09,false,ON TIME,24621104,84,87055,true,UP,UP,DEPARTURE,87080,
DEPARTURE,,,2023-09-09 15:14:30,1,,,true,5,44999,2023-09-09 15:13:00,false,AUTOMATIC,,,61,false,541B86MO09,false,EARLY,21702001,61,44999,true,DOWN,DOWN,DEPARTURE,44421,F
DEPARTURE,,,2023-09-09 15:13:00,0,,,true,3,86499,2023-09-09 15:13:00,false,AUTOMATIC,, 4,88,false,871N18MN09,false,ON TIME,24744000,88,86499,true,DOWN,DOWN,DEPARTURE,86513,S
DEPARTURE,2023-09-09 15:05:00,,2023-09-09 15:05:00,8,,,true,7,87941,2023-09-09 15:13:00,false,AUTOMATIC,, 3,88,false,871B36MQ09,false,LATE,24748000,88,87941,true,DOWN,DOWN,DEPARTURE,87951,
ARRIVAL,2023-09-09 15:11:00,,2023-09-09 15:11:00,3,,,true,1,86313,2023-09-09 15:14:00,false,AUTOMATIC,, 2,84,false,861T37MM09,false,LATE,24629204,84,86313,true,DOWN,DOWN,ARRIVAL,86311,
DEPARTURE,2023-09-09 15:08:00,,2023-09-09 15:08:00,5,,,false,3,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,29,false,422G54MP09,false,LATE,22327000,29,42412,true,UP,UP,DEPARTURE,43031,
ARRIVAL,,,2023-09-09 15:16:00,1,,,true,1,40209,2023-09-09 15:15:00,false,AUTOMATIC,,,65,false,401A64MN09,false,EARLY,22104001,65,40209,true,,,ARRIVAL,40220,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,true,1,74237,2023-09-09 15:13:00,false,AUTOMATIC,,15,25,false,742P51MP09,false,ON TIME,25506005,25,74237,true,UP,UP,DEPARTURE,74233,
ARRIVAL,2023-09-09 14:45:00,,2023-09-09 14:45:00,29,,,true,1,81501,2023-09-09 15:14:00,false,AUTOMATIC,, 1,25,false,731C16MN09,false,LATE,25370002,25,81501,true,DOWN,DOWN,ARRIVAL,81606,D
ARRIVAL,2023-09-09 14:58:00,,2023-09-09 14:58:00,12,,,false,1,00000,2023-09-09 15:10:00,false,MANUAL,,,23,false,162C91MP09,false,LATE,11830920,23,16116,,,,ARRIVAL,16113,
DEPARTURE,2023-09-09 14:59:00,,2023-09-09 14:59:00,12,,,false,8,00000,2023-09-09 15:11:00,false,MANUAL,,,23,false,162C91MP09,false,LATE,11830920,23,16116,,,,DEPARTURE,16113,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:14:30,0,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 3,33,false,509T19MQ09,false,ON TIME,21381001,33,50331,true,UP,UP,ARRIVAL,50333,
ARRIVAL,2023-09-09 15:12:00,,2023-09-09 15:12:00,2,,,true,1,53104,2023-09-09 15:14:00,false,AUTOMATIC,, 1,88,false,879S32MM09,false,LATE,22721000,88,53104,true,DOWN,DOWN,ARRIVAL,53015,
ARRIVAL,,,2023-09-09 15:15:30,1,,,true,1,87643,2023-09-09 15:14:00,false,AUTOMATIC,,,88,false,629T39MN09,false,EARLY,22720000,88,87643,true,,,ARRIVAL,87700,
DEPARTURE,,,2023-09-09 14:59:00,14,,,true,7,66411,2023-09-09 15:13:00,false,AUTOMATIC,, 1,29,false,665H502P09,false,LATE,22977000,29,66411,true,UP,UP,DEPARTURE,66421,1
ARRIVAL,2023-09-09 15:09:00,,2023-09-09 15:08:30,6,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,88,false,871H34MO09,false,LATE,24746000,88,87971,true,DOWN,DOWN,ARRIVAL,87973,
DEPARTURE,,,2023-09-09 14:58:00,16,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,,,88,false,479S33ML09,false,LATE,22726100,88,87966,true,DOWN,DOWN,DEPARTURE,87967,M
ARRIVAL,2023-09-09 14:57:00,,2023-09-09 14:56:30,18,,,true,1,36711,2023-09-09 15:14:00,false,AUTOMATIC,, 2,28,false,481R68MF09,false,LATE,22269000,28,36711,true,DOWN,DOWN,ARRIVAL,36705,
DEPARTURE,2023-09-09 15:08:00,,2023-09-09 15:08:00,5,,,true,3,78216,2023-09-09 15:13:00,false,AUTOMATIC,, 2,71,false,792A36MN09,false,LATE,25439000,71,78216,true,UP,UP,DEPARTURE,78215,U
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:00,1,,,true,,78100,2023-09-09 15:14:00,false,AUTOMATIC,, 1,71,true,782A34MN09,false,EARLY,25442000,71,78100,true,UP,UP,DESTINATION,,U
DEPARTURE,,,2023-09-09 15:13:30,0,,,true,4,16460,2023-09-09 15:13:00,false,AUTOMATIC,,,23,false,162T20MQ09,false,ON TIME,11837920,23,16460,true,UP,UP,DEPARTURE,16495,L
ARRIVAL,2023-09-09 14:46:00,,2023-09-09 14:46:00,27,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,84,false,861L39MN09,false,LATE,24623104,84,86070,,,,ARRIVAL,86071,
DEPARTURE,2023-09-09 15:09:00,,2023-09-09 15:09:00,4,,,false,3,00000,2023-09-09 15:13:00,false,MANUAL,,,23,false,132N34MP09,false,LATE,21796000,23,13321,,,,DEPARTURE,13322,
ARRIVAL,2023-09-09 14:37:00,,2023-09-09 14:37:00,36,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,23,false,252B56MN09,false,LATE,11803920,23,18492,,,,ARRIVAL,18489,
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:30,2,,,false,6,00000,2023-09-09 15:13:00,false,MANUAL,,,23,false,092H93MP09,false,LATE,21151900,23,09416,,,,DEPARTURE,09418,
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:14:00,1,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,71,false,382J761P09,false,EARLY,22342000,71,41022,,,,ARRIVAL,41025,
ARRIVAL,2023-09-09 15:09:00,,2023-09-09 15:09:00,4,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,60,false,042T92MP09,false,LATE,23586003,60,04710,true,,,ARRIVAL,04706,
ARRIVAL,2023-09-09 15:12:00,,2023-09-09 15:12:00,1,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,23,false,161J49MO09,false,LATE,11838821,23,19031,,,,ARRIVAL,19105,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,1,,,false,3,00000,2023-09-09 15:13:00,false,MANUAL,,,23,false,302S68MP09,false,LATE,22350000,23,30037,true,,,DEPARTURE,30036,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,3,,,true,,84421,2023-09-09 15:13:00,false,MANUAL,,,25,true,842L85MP09,false,EARLY,25476001,25,84421,false,,,DESTINATION,,
DEPARTURE,2023-09-09 15:08:00,,2023-09-09 15:08:30,5,,,false,3,00000,2023-09-09 15:13:00,false,MANUAL,,,23,false,112C57MM09,false,LATE,22354000,23,10206,,,,DEPARTURE,10205,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,1,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,71,false,782P67MO09,false,EARLY,25448000,71,78376,,,,ARRIVAL,78378,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:14:30,1,,,false,2,00000,2023-09-09 15:13:00,false,MANUAL,,,29,false,662K74MP09,false,EARLY,22254000,29,66446,true,,,ARRIVAL,66444,
ARRIVAL,2023-09-09 15:13:00,,2023-09-09 15:12:30,1,,,false,1,00000,2023-09-09 15:13:00,false,MANUAL,,,29,false,652S65MN09,false,LATE,22332000,29,66457,true,,,ARRIVAL,66445,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:15:00,1,,,true,2,63451,2023-09-09 15:14:00,false,AUTOMATIC,, 1,88,false,629P41MP09,false,EARLY,22728000,88,63451,true,UP,UP,ARRIVAL,63547,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:14:30,0,,,true,2,88415,2023-09-09 15:14:00,false,AUTOMATIC,, 2,80,false,882N80MP09,false,ON TIME,24657005,80,88415,true,DOWN,DOWN,ARRIVAL,88447,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,1,,,false,2,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,60,false,071W19MP09,false,EARLY,13569815,60,07128,true,DOWN,DOWN,ARRIVAL,07007,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:14:30,2,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,60,false,072E59MO09,false,LATE,13560015,60,06203,true,DOWN,DOWN,ARRIVAL,06137,
ARRIVAL,,,2023-09-09 15:13:30,1,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,,,60,false,042H09MN09,false,LATE,13560015,60,06351,true,,,ARRIVAL,06350,
DEPARTURE,,,2023-09-09 15:13:30,1,,,true,1,32213,2023-09-09 15:14:00,false,AUTOMATIC,,,23,false,322G19MQ09,false,LATE,12230110,23,32213,true,UP,UP,DEPARTURE,32222,M
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:30,0,,,false,2,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 4,23,false,362F99MP09,false,ON TIME,12299820,23,36187,true,DOWN,DOWN,DEPARTURE,36185,4
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,0,,,false,1,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 4,23,false,362F99MP09,false,ON TIME,12299820,23,36185,true,DOWN,DOWN,ARRIVAL,36184,4
DEPARTURE,,,2023-09-09 15:15:00,2,,,true,4,05125,2023-09-09 15:13:00,false,AUTOMATIC,,,60,false,041R77MQ09,false,EARLY,23548003,60,05125,true,DOWN,DOWN,DEPARTURE,05119,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,1,,,false,4,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,60,false,041L87MP09,false,LATE,23587103,60,03291,true,DOWN,DOWN,DEPARTURE,03283,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,0,,,true,7,02042,2023-09-09 15:13:00,false,AUTOMATIC,, 1,60,false,022A73MQ09,false,ON TIME,23547003,60,02042,true,DOWN,DOWN,DEPARTURE,02039,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:30,0,,,false,2,00000,2023-09-09 15:12:00,false,AUTOMATIC,, 1,60,false,052J89MP09,false,ON TIME,13561015,60,06503,true,DOWN,DOWN,DEPARTURE,06524,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:13:30,1,,,true,1,72007,2023-09-09 15:14:00,false,AUTOMATIC,, 5,88,false,872M39MO09,false,LATE,24968000,88,72007,true,DOWN,DOWN,ARRIVAL,71040,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:15:00,1,,,true,4,88415,2023-09-09 15:14:00,false,AUTOMATIC,, 3,80,false,882C42MP09,false,EARLY,24650005,80,88415,true,UP,UP,ARRIVAL,88390,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:00,1,,,false,4,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 2,30,false,872N37MQ09,false,EARLY,22214000,30,72252,true,UP,UP,DEPARTURE,72251,
DEPARTURE,,,2023-09-09 15:14:30,0,,,false,2,00000,2023-09-09 15:14:00,false,AUTOMATIC,,,88,false,542F34MO09,false,ON TIME,21724000,88,53234,true,DOWN,DOWN,DEPARTURE,53227,H
ARRIVAL,,,2023-09-09 15:10:30,5,,,true,1,53223,2023-09-09 15:15:00,false,AUTOMATIC,,,88,false,461T37MN09,false,LATE,21725000,88,53223,true,,,ARRIVAL,53231,
DEPARTURE,2023-09-09 13:13:00,,2023-09-09 13:13:00,121,,,true,4,18068,2023-09-09 15:14:00,false,AUTOMATIC,LKG,,09,false,346E032I09,false,LATE,57622970,09,18068,true,DOWN,DOWN,DEPARTURE,18037,C
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:30,0,,,false,3,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 1,88,false,872C38MP09,false,ON TIME,24743000,88,88236,true,DOWN,DOWN,DEPARTURE,88238,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,0,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 1,88,false,872C38MP09,false,ON TIME,24743000,88,88238,true,DOWN,DOWN,ARRIVAL,88239,
ARRIVAL,2023-09-09 15:20:00,,2023-09-09 15:20:00,1,,,true,,88239,2023-09-09 15:19:00,false,AUTOMATIC,, 2,88,true,872C38MP09,false,EARLY,24743000,88,88239,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2023-09-09 15:14:30,1,,,true,1,87602,2023-09-09 15:13:00,false,AUTOMATIC,,,88,false,871P41MQ09,false,EARLY,24786000,88,87602,true,DOWN,DOWN,DEPARTURE,87603,
DEPARTURE,2023-09-09 15:03:00,,2023-09-09 15:03:00,10,,,true,3,86066,2023-09-09 15:13:00,false,AUTOMATIC,, 3,84,false,861T41MO09,false,LATE,24629204,84,86066,true,DOWN,DOWN,DEPARTURE,86069,F
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:14:30,0,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 4,33,false,739W74MP09,false,ON TIME,21381901,33,50333,true,DOWN,DOWN,ARRIVAL,50331,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:13:30,1,,,false,1,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,30,false,872L36MP09,false,LATE,22204000,30,72420,true,UP,UP,ARRIVAL,72421,
ARRIVAL,2023-09-09 15:09:00,,2023-09-09 15:08:00,7,,,true,,09531,2023-09-09 15:15:00,false,AUTOMATIC,, 1,23,true,172H46MO09,false,LATE,11870820,23,09531,true,DOWN,DOWN,DESTINATION,,
